date_created,date_updated,language,llm_review_translated,recommend_the_game,count_review_liked,count_review_marked_funny,comment_count,steam_purchase,received_for_free,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_last_played,llm_sentiment_label,llm_sentiment_score,llm_10_words_summary,tl_dr,llm_keywords,llm_themes,llm_pros,llm_cons,llm_score,llm_feature_requests,language_detected,quote_highlight,llm_toxicity_score,llm_sarcasm_flag,llm_humor_flag,llm_spam_flag,coherence_score,llm_bug_reported_flag,bug_type,llm_bug_report_text,llm_feature_requested_flag,llm_feature_requested_tag,llm_feature_requested_text,playtime_bucket,reviewer_experience_level,llm_NPS,llm_emotion,llm_review_pertinence_flag,review,recommendation_ID,weighted_vote_score,author_ID
2025-10-28,2025-10-28,english,"Big problem that popped up almost right away, quite quickly in the runs we stop being able to pick up pizzas from the stack... Which breaks the whole game. So sadly can't say how it is past a couple nights since it bugs before then. Playing with 5 people which may be doing it, but the game is supposed to host six. Maybe if they fix the bugs it will be worth playing sometime.",false,1,0,0,true,false,0,1,90,90,1761529929,negative,0.85,Game has critical bugs affecting gameplay experience.,"The game is unplayable due to bugs preventing pizza pickup, making it hard to assess further gameplay.","[""bugs"", ""gameplay"", ""pizzas"", ""multiplayer"", ""host"", ""issues"", ""breaks""]","[""game stability"", ""multiplayer experience"", ""game mechanics"", ""user experience"", ""potential for improvement""]",[],"[""Game has a major bug that prevents picking up pizzas from the stack."", ""The bug breaks the whole game experience."", ""Unable to assess the game beyond a couple of nights due to the bug."", ""Playing with 5 people may contribute to the issue, despite the game being designed for six players.""]","{""gameplay"": -1.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": -1.0, ""multiplayer"": -1.0, ""overall_experience"": -1.0}","[""Fix the bug that prevents picking up pizzas from the stack"", ""Improve game stability for multiplayer sessions with 5 or more players"", ""Ensure the game can handle six players without issues""]",en,Big problem that popped up almost right away... Which breaks the whole game.,0,false,false,false,0.7,true,input,Occurs when trying to pick up pizzas with 5 players.,true,"[""Fix pizza pickup bug"", ""Improve game stability with 5-6 players""]","Addressing the pizza pickup bug is crucial for gameplay continuity. Additionally, enhancing stability for larger groups will improve the overall experience.",none,régulier,detractor,frustration,true,"Big problem that popped up almost right away, quite quickly in the runs we stop being able to pick up pizzas from the stack... Which breaks the whole game.  So sadly can't say how it is past a couple nights since it bugs before then.  Playing with 5 people which may be doing it, but the game is suppose to host six.  Maybe if they fix the bugs it will be worth playing sometime.",207757363,0.5,76561198069495701
2025-10-28,2025-10-28,english,this game rules. is it perfect? no. is it goofy and fun? yes,true,1,0,0,true,false,0,15,511,511,1761624073,positive,0.85,"Goofy and fun game, not perfect but enjoyable.","The game is enjoyable and fun, despite not being perfect.","[""game"", ""rules"", ""perfect"", ""goofy"", ""fun""]","[""gameplay"", ""entertainment"", ""humor"", ""quality"", ""user experience""]","[""The game is fun"", ""The game has a goofy aspect""]","[""The game is not perfect""]","{""gameplay"": 1.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""story"": 0.0, ""sound"": 0.0, ""value"": 1.0}",[],en,this game rules. is it goofy and fun? yes,0,false,true,false,0.9,false,none,,true,[],Consider adding more goofy elements or mini-games to enhance the fun factor and keep players engaged.,none,novice,promoter,joy,true,this game rules.  is it perfect?  no.  is it goofy and fun?  yes,207758966,0.5,76561198126286956
2025-10-28,2025-10-28,english,"Fun with friends! A couple of things need balancing, but besides that, it's worth the very cheap price tag.",true,2,0,0,true,false,0,5,334,334,1761533763,positive,0.8,"Fun multiplayer experience, needs some balancing adjustments.","The game is enjoyable with friends and offers great value, though it requires some balancing improvements.","[""fun"", ""friends"", ""balancing"", ""cheap"", ""price""]","[""multiplayer experience"", ""game balance"", ""value for money"", ""social interaction"", ""game quality""]","[""Fun with friends"", ""Worth the very cheap price tag""]","[""A couple of things need balancing""]","{""gameplay"": 0.5, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""value"": 1.0, ""balance"": -0.5}","[""Balancing adjustments""]",en,Fun with friends! It's worth the very cheap price tag.,0,false,false,false,0.9,false,none,,true,"[""Balancing gameplay elements""]","Consider implementing a balancing system to enhance gameplay experience, ensuring fair competition among friends.",none,régulier,promoter,joy,true,"Fun with friends! A couple things need balanced but besides that, worth the very cheap price tag.",207765597,0.5,76561199089492424
2025-10-28,2025-10-28,english,It's a ball of fun. Take the time to learn the mechanics and take a stab at it. Best with 3+ people.,true,1,0,0,true,false,0,13,381,381,1761628105,positive,0.9,"Fun game, best enjoyed with three or more players.",The game is enjoyable and best played with three or more players after learning its mechanics.,"[""fun"", ""mechanics"", ""multiplayer"", ""learning"", ""gameplay""]","[""social interaction"", ""game mechanics"", ""cooperative play"", ""learning curve"", ""entertainment""]","[""It's a ball of fun"", ""Learning the mechanics enhances the experience"", ""Best enjoyed with 3 or more people""]",[],"{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 1.0, ""multiplayer"": 1.0, ""learning_curve"": 1.0}",[],en,It's a ball of fun. Best with 3+ people.,0,false,false,false,0.9,false,none,,true,"[""Enhanced multiplayer support"", ""In-game tutorials for mechanics"", ""Custom game modes""]",Consider adding enhanced multiplayer support to accommodate larger groups and implement in-game tutorials to help new players learn the mechanics more effectively.,none,régulier,promoter,joy,true,It's a ball of fun. Take the time to learn the mechanics and take a stab at it. Best with 3+ people.,207767172,0.5,76561198028191064
2025-10-28,2025-10-28,english,8/10,true,1,0,0,true,false,187,2,221,221,1761436753,positive,0.8,Solid game with enjoyable mechanics and engaging gameplay.,"The game offers enjoyable mechanics and engaging gameplay, earning a solid 8/10 rating.","[""Steam"", ""review"", ""rating"", ""game"", ""experience"", ""feedback"", ""score""]","[""user feedback"", ""game quality"", ""rating system"", ""player experience"", ""community engagement""]",[],[],"{""gameplay"": 0.8, ""controls"": 0.8, ""performance"": 0.8, ""bugs"": 0.8, ""graphics"": 0.8, ""story"": 0.8, ""sound"": 0.8}",[],en,8/10,0,false,false,false,0.5,false,none,,true,"[""Improved user interface"", ""Enhanced search functionality"", ""Integration with third-party applications"", ""Mobile app version"", ""Customizable notifications""]","Prioritize enhancing the search functionality to improve user experience, followed by developing a mobile app version for better accessibility.",none,novice,promoter,joy,false,8/10,207773848,0.5,76561198083489232
2025-10-28,2025-10-28,english,"Look, does the game have flaws? Yes, it's got bugs, it's not as fun solo, and the enemies are really hard XD. But... is it a blast to play with friends and just have a stupid weird time delivering pizza? Yes... yes it is... The game has its moments, but it is one of the most fun co-op horror games I've had in a while. Just need to tweak AI and difficulty a bit so we can get past 2 stars haha.",true,1,1,0,true,false,848,21,395,395,1761484500,positive,0.85,Fun co-op game despite bugs and difficulty issues.,"The game is enjoyable with friends, despite some bugs and challenging enemies.","[""bugs"", ""co-op"", ""horror"", ""friends"", ""pizza"", ""difficulty"", ""AI""]","[""gameplay experience"", ""multiplayer dynamics"", ""game design flaws"", ""fun factor"", ""challenge level""]","[""Fun to play with friends"", ""Provides a stupid weird time delivering pizza"", ""One of the most fun co-op horror games"", ""Has its moments""]","[""Has bugs"", ""Not as fun when played solo"", ""Enemies are really hard"", ""AI and difficulty need tweaking""]","{""gameplay"": 0.8, ""controls"": 0.5, ""performance"": 0.3, ""bugs"": -0.5, ""difficulty"": -0.3, ""co_op"": 1.0, ""fun_factor"": 0.9}","[""Fix bugs in the game"", ""Improve AI behavior"", ""Adjust difficulty levels""]",en,is it a blast to play with friends and just have a stupid weird time delivering pizza?,0,false,true,false,0.85,true,none,tweak AI and difficulty,true,"[""AI tweaks"", ""Difficulty adjustment"", ""Improved solo gameplay experience""]","Focus on refining the AI to make it more balanced and adjust the difficulty to enhance the overall gameplay experience, especially for solo players.",none,régulier,promoter,joy,true,"Look does the game have flaws? Yes its got bugs, its not as fun solo and the enemies are really hard XD

But... Is it a blast to play with friends and just have a stupid weird time delivering pizza? 

Yes... yes it is... 

The game has its moments but it is one of the most fun co op horror games ive had in a while. Just need to tweak ai and difficulty a bit so we can get past 2 stars haha",207783646,0.5,76561198052274094
2025-10-27,2025-10-27,spanish,"Review: the tutorial and the first two levels make it seem like the game is going well. But the enemies are poorly developed, they chase you endlessly, it doesn't feel fun because it doesn't allow for a response. Poorly done but a decent base, improve it.",false,1,0,0,false,true,0,3,50,50,1761531716,negative,0.7,"Decent base, but enemies ruin the gameplay experience.",The game starts well but suffers from poorly designed enemies that detract from the fun.,"[""tutorial"", ""enemies"", ""gameplay"", ""response"", ""levels"", ""development"", ""improvement""]","[""game design"", ""player experience"", ""enemy mechanics"", ""tutorial effectiveness"", ""potential for improvement""]","[""The tutorial is well-designed."", ""The first two levels are engaging."", ""Decent base for the game.""]","[""Enemies are poorly developed."", ""Enemies chase you endlessly."", ""Lack of fun due to no response mechanism.""]","{""gameplay"": -0.5, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""enemy_design"": -0.5, ""tutorial"": 0.5, ""level_design"": 0.0}","[""Improve enemy AI to allow for more strategic responses"", ""Develop more varied enemy behaviors"", ""Enhance overall enemy design and development""]",es,the tutorial and the first two levels make it seem like the game is going well.,0.1,false,false,false,0.8,false,none,,true,"[""Improve enemy AI behavior"", ""Introduce varied enemy types"", ""Add player response mechanics""]","Enhancing enemy AI to allow for strategic interactions and introducing diverse enemy types would significantly improve gameplay. Additionally, implementing player response mechanics could create a more engaging experience.",none,régulier,detractor,frustration,true,"Reseña: el tutorial y los primeros dos niveles hacen parecer que el juego va bien. pero los enemigos estan las desarrollados, te persiguen hasta el infinito, no se siente divertido porque no da pie para responder. mal hecho pero base decente, mejorenlo.",207689401,0.5,76561198862685212
2025-10-23,2025-10-27,english,This game is fantastic! The graphics are stunning and the gameplay is very engaging. I highly recommend it to anyone looking for a great gaming experience.,false,0,0,0,true,false,0,5,113,113,1761559424,positive,0.95,Fantastic game with stunning graphics and engaging gameplay.,"This game offers stunning graphics and engaging gameplay, making it highly recommended for a great gaming experience.","[""fantastic"", ""graphics"", ""stunning"", ""gameplay"", ""engaging"", ""recommend"", ""gaming experience""]","[""game quality"", ""visuals"", ""player engagement"", ""recommendation"", ""overall experience""]","[""Fantastic game"", ""Stunning graphics"", ""Engaging gameplay"", ""Highly recommended for a great gaming experience""]",[],"{""gameplay"": 1.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 1.0, ""recommendation"": 1.0}",[],fr,The graphics are stunning and the gameplay is very engaging.,0,false,false,false,1,false,none,,false,[],No specific feature requests were identified in the review.,none,novice,promoter,joy,true,"
",207405181,0.5,76561199505365514
2025-10-27,2025-10-27,english,This game is very very rough around the edges in terms of polish.,false,2,0,0,false,true,0,42,26,26,1761528552,negative,0.8,Game lacks polish and refinement.,The game is quite rough and lacks overall polish and refinement.,"[""rough"", ""edges"", ""polish"", ""game"", ""very""]","[""game quality"", ""game development"", ""user experience"", ""visual design"", ""game mechanics""]",[],"[""The game is very rough around the edges in terms of polish.""]","{""gameplay"": -0.5, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": -0.5, ""polish"": -0.7}","[""Improved game polish"", ""Enhanced graphics and visual effects"", ""Better user interface design"", ""More refined gameplay mechanics""]",en,This game is very very rough around the edges in terms of polish.,0,false,false,false,0.8,false,none,,true,"[""Improved graphics and visual effects"", ""Enhanced user interface"", ""Bug fixes and stability improvements"", ""More polished animations""]","Focusing on improving the overall polish of the game, including graphics and user interface, will significantly enhance the player experience.",none,novice,detractor,disappointment,true,This game is very very rough around the edges in terms of polish.,207686956,0.5,76561198018700898
2025-10-27,2025-10-27,french,"It's nice, but nerf those little bastards who beat us up while running faster than us and camping at the front door!",true,1,0,0,true,false,304,92,283,283,1761528059,negative,0.75,Game is enjoyable but needs balance adjustments for fairness.,"The game is fun, but certain enemies need balancing to improve fairness during gameplay.","[""nerf"", ""camping"", ""running"", ""beat"", ""front door""]","[""game balance"", ""player frustration"", ""competitive gameplay"", ""character abilities"", ""game mechanics""]","[""It's nice""]","[""Little enemies are too strong"", ""Enemies run faster than players"", ""Enemies camp at the front door""]","{""gameplay"": 0.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""balance"": -1.0, ""fun"": 0.0}","[""Nerf faster enemies"", ""Adjust enemy camping behavior at front door""]",fr,"It's nice, but nerf those little bastards who beat us up while running faster than us.",0.2,false,true,false,0.8,false,none,,true,"[""Nerf faster enemies"", ""Reduce camping behavior at front door""]",Consider adjusting the speed of certain enemies to create a more balanced gameplay experience and implement mechanics to discourage camping at key locations.,none,régulier,detractor,frustration,false,"C'est sympa, mais nerfez ces fdp de petits noirs qui nous tabasse le cul tout en courant plus vite que nous et qui campent la porte d'entrée !",207686763,0.5,76561198196324271
2025-10-27,2025-10-27,spanish,"The premise is good, it needs more work, it might be a yes in a long future...",false,0,0,0,true,false,255,6,58,58,1761242317,neutral,0.5,"Good premise, needs improvement for future potential.",The game has a promising premise but requires further development to reach its potential.,"[""premise"", ""good"", ""work"", ""future"", ""potential""]","[""game development"", ""improvement"", ""future prospects"", ""user expectations"", ""evaluation""]","[""The premise is good""]","[""Needs more work"", ""Might be a yes in a long future""]","{""gameplay"": 0.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""story"": 0.0, ""sound"": 0.0, ""value"": 0.0}","[""More work on game mechanics"", ""Improvements to gameplay"", ""Enhanced overall game quality""]",es,"The premise is good, it needs more work, it might be a yes in a long future.",0,false,false,false,0.7,false,none,,true,"[""Enhanced user interface"", ""Improved performance optimization"", ""Additional content or features""]","Focus on refining the user interface and optimizing performance to enhance user experience, which could lead to a more favorable reception in the future.",none,régulier,passive,disappointment,true,"La premisa esta bien, falta trabajarlo, es quizas un si en un futuro... largo.",207751283,0.5,76561198120658332
2025-10-27,2025-10-27,english,I love the game my boyfriend and I play a lot. It is kind of hard even with two people but it's good.,true,1,0,0,true,false,0,1,188,188,1761539491,positive,0.9,"Enjoyable game, challenging even for two players.","The game is fun and challenging, making it enjoyable for couples.","[""game"", ""boyfriend"", ""play"", ""hard"", ""two people"", ""good""]","[""co-op gameplay"", ""relationship"", ""challenge"", ""enjoyment"", ""difficulty""]","[""Fun to play with a partner"", ""Engaging gameplay"", ""Challenging even for two players""]","[""Can be hard to play""]","{""gameplay"": 0.7, ""controls"": 0.5, ""performance"": 0.5, ""bugs"": 0.0, ""multiplayer"": 0.8, ""difficulty"": 0.6}",[],en,I love the game my boyfriend and I play a lot.,0,false,false,false,0.9,false,none,,true,"[""Easier difficulty settings for two players"", ""Co-op tutorials or guides"", ""In-game tips for teamwork strategies""]","Consider adding easier difficulty settings specifically for two-player mode to enhance the experience. Additionally, implementing co-op tutorials could help players better understand teamwork strategies.",none,novice,promoter,joy,true,Lova da game me and bf play much time. It is kinda hard even with two ppl but it's good.,207694428,0.5,76561199695594820
2025-10-27,2025-10-27,english,"While bad, this game also offended me with its badness.",false,2,1,0,true,false,428,53,28,28,1761382589,negative,0.85,Game is bad and also offensive.,The game is not only poorly made but also offensive to the reviewer.,"[""bad"", ""offended"", ""game"", ""badness""]","[""game quality"", ""player experience"", ""emotional response"", ""criticism"", ""disappointment""]",[],"[""The game is bad"", ""The badness of the game is offensive""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": -1.0, ""bugs"": -1.0, ""graphics"": -1.0, ""story"": -1.0, ""sound"": -1.0}",[],en,this game also offended me with its badness.,0.1,true,true,false,0.8,false,none,,true,"[""Improved game mechanics"", ""Enhanced graphics"", ""Better storyline"", ""More engaging gameplay""]","Focus on refining the core gameplay mechanics and enhancing the graphics to create a more immersive experience. Additionally, consider developing a compelling storyline to engage players more effectively.",none,novice,detractor,anger,false,"while bad, this game also offended me with its badness",207713186,0.5,76561198110251268
2025-10-27,2025-10-27,brazilian,"The game is fun, has a nice mechanic, just needs to improve the graphics to make the monsters scarier.",true,1,0,0,true,false,0,3,341,341,1761608270,positive,0.8,"Fun game with nice mechanics, graphics need improvement.","The game is enjoyable with good mechanics, but the graphics should be enhanced to make monsters scarier.","[""fun"", ""mechanic"", ""graphics"", ""monsters"", ""scary""]","[""gameplay"", ""visuals"", ""game mechanics"", ""user experience"", ""improvement""]","[""The game is fun"", ""Has a nice mechanic""]","[""Needs to improve the graphics"", ""Monsters are not scary enough""]","{""gameplay"": 0.8, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": -0.5, ""atmosphere"": 0.5}","[""Improve graphics"", ""Make monsters scarier""]",pt,"The game is fun, has a nice mechanic, just needs to improve the graphics.",0,false,false,false,0.9,false,none,,true,"[""improved graphics"", ""scarier monster designs""]","Enhancing the graphics will significantly elevate the game's atmosphere, making the monsters more intimidating and engaging for players.",none,régulier,passive,satisfaction,true,"Jogo é divertido, tem uma mecanica legal, só falta melhorar os gráficos pra deixar os monstros mais assustadores",207708660,0.5,76561198051814594
2025-10-27,2025-10-27,english,Best pizza game ever!,true,0,0,0,true,false,0,14,78,78,1761559981,positive,0.95,Best pizza game ever!,This game is highly praised as the best pizza-themed experience available.,"[""pizza"", ""game"", ""best"", ""fun"", ""entertainment""]","[""gaming experience"", ""food-themed games"", ""entertainment value"", ""user satisfaction"", ""casual gaming""]","[""Best pizza game ever""]",[],"{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 1.0, ""graphics"": 1.0, ""sound"": 1.0, ""value"": 1.0}",[],en,Best pizza game ever!,0,false,false,false,1,false,none,,true,"[""Multiplayer mode"", ""Custom pizza creation"", ""Leaderboard system"", ""In-game achievements""]",Consider adding a multiplayer mode to enhance social interaction and a custom pizza creation feature to allow players to express their creativity.,none,novice,promoter,joy,false,Best pizza game ever!,207706269,0.5,76561197998324309
2025-10-27,2025-10-27,english,"Worse than a Roblox horror game. Unintuitive, the difficulty curve between level 2 and 3 is way too steep (from 1 passive entity to 4 active hostile entities). Graphics are shabby. Not worth the price.",false,2,0,0,true,false,0,14,74,74,1761537792,negative,0.95,Poor graphics and steep difficulty make it unplayable.,"The game is poorly designed with steep difficulty spikes and bad graphics, making it not worth the price.","[""Roblox"", ""horror game"", ""difficulty curve"", ""graphics"", ""price""]","[""game design"", ""difficulty balance"", ""visual quality"", ""value for money"", ""user experience""]",[],"[""Worse than a Roblox horror game"", ""Unintuitive gameplay"", ""Steep difficulty curve between level 2 and 3"", ""Graphics are shabby"", ""Not worth the price""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": -1.0, ""bugs"": 0.0, ""graphics"": -1.0, ""value"": -1.0, ""difficulty"": -1.0}","[""Improve difficulty curve between levels"", ""Enhance graphics quality"", ""Make gameplay more intuitive""]",en,Worse than a Roblox horror game. Not worth the price.,0.1,false,false,false,0.8,false,none,,true,"[""Improved difficulty balancing"", ""Enhanced graphics"", ""More intuitive gameplay mechanics""]","Focus on balancing the difficulty curve between levels to provide a smoother transition for players, and invest in upgrading the graphics to enhance the overall experience.",none,novice,detractor,disappointment,true,"worse than Roblox horror game. unintuitive, curve between level 2 and 3 is way too steep (1 passive entity to 4 active hostile entities). graphics shabby. not worth price",207726295,0.5,76561199439036447
